name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id_old,from_node_id,to_node_id_old,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,mode_code,grade,geometry,original_geometry,BPR_alpha_term,BPR_beta_term,number_of_left_turn_lanes,length_of_left_turn_lanes,number_of_right_turn_lanes,length_of_right_turn_lanes,from_approach,to_approach,reversed_link_id
,4090,4090_AB,,,67,67,8547,334,MixedUrban_Centroid Connector,1,0.19,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.827183,33.343728,0.0 -111.824336,33.342495,0.0</coordinates></LineString>","<LineString><coordinates>-111.827181,33.343734,0.0 -111.824334,33.342501,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4090
,4090,4090_BA,,,8547,334,67,67,MixedUrban_Centroid Connector,1,0.19,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.824332,33.342507,0.0 -111.827179,33.343740,0.0</coordinates></LineString>","<LineString><coordinates>-111.824334,33.342501,0.0 -111.827181,33.343734,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4090
,4399,4399_AB,,,147,147,8639,370,MixedUrban_Centroid Connector,1,0.53,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.797656,33.328115,0.0 -111.806892,33.328286,0.0</coordinates></LineString>","<LineString><coordinates>-111.797656,33.328109,0.0 -111.806892,33.328280,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4399
,4399,4399_BA,,,8639,370,147,147,MixedUrban_Centroid Connector,1,0.53,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.806892,33.328274,0.0 -111.797656,33.328103,0.0</coordinates></LineString>","<LineString><coordinates>-111.806892,33.328280,0.0 -111.797656,33.328109,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4399
,12370,12370_AB,,,8587,351,8588,352,MixedUrban_Major Arterial,1,0.5,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.798360,33.335443,0.0 -111.806939,33.335371,0.0</coordinates></LineString>","<LineString><coordinates>-111.798360,33.335437,0.0 -111.806939,33.335365,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12370
,12370,12370_BA,,,8588,352,8587,351,MixedUrban_Major Arterial,1,0.5,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.806939,33.335359,0.0 -111.798360,33.335431,0.0</coordinates></LineString>","<LineString><coordinates>-111.806939,33.335365,0.0 -111.798360,33.335437,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12370
,12426,12426_AB,,,8639,370,8679,389,MixedUrban_Major Arterial,1,0.51,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.806898,33.328280,0.0 -111.806868,33.320865,0.0</coordinates></LineString>","<LineString><coordinates>-111.806892,33.328280,0.0 -111.806862,33.320865,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12426
,12426,12426_BA,,,8679,389,8639,370,MixedUrban_Major Arterial,1,0.51,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.806856,33.320865,0.0 -111.806886,33.328280,0.0</coordinates></LineString>","<LineString><coordinates>-111.806862,33.320865,0.0 -111.806892,33.328280,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12426
,4180,4180_AB,,,90,90,8640,371,MixedUrban_Centroid Connector,1,0.62,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.814895,33.332450,0.0 -111.824224,33.328016,0.0</coordinates></LineString>","<LineString><coordinates>-111.814892,33.332445,0.0 -111.824221,33.328011,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4180
,4180,4180_BA,,,8640,371,90,90,MixedUrban_Centroid Connector,1,0.62,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.824218,33.328006,0.0 -111.814889,33.332440,0.0</coordinates></LineString>","<LineString><coordinates>-111.824221,33.328011,0.0 -111.814892,33.332445,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4180
,12373,12373_AB,,,8589,353,8590,354,MixedUrban_Major Arterial,1,0.5,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.815593,33.335327,0.0 -111.824292,33.335229,0.0</coordinates></LineString>","<LineString><coordinates>-111.815593,33.335321,0.0 -111.824292,33.335223,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12373
,12373,12373_BA,,,8590,354,8589,353,MixedUrban_Major Arterial,1,0.5,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.824292,33.335217,0.0 -111.815593,33.335315,0.0</coordinates></LineString>","<LineString><coordinates>-111.824292,33.335223,0.0 -111.815593,33.335321,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12373
,4178,4178_AB,,,90,90,8589,353,MixedUrban_Centroid Connector,1,0.2,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.814886,33.332446,0.0 -111.815587,33.335322,0.0</coordinates></LineString>","<LineString><coordinates>-111.814892,33.332445,0.0 -111.815593,33.335321,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4178
,4178,4178_BA,,,8589,353,90,90,MixedUrban_Centroid Connector,1,0.2,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.815599,33.335320,0.0 -111.814898,33.332444,0.0</coordinates></LineString>","<LineString><coordinates>-111.815593,33.335321,0.0 -111.814892,33.332445,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4178
,4179,4179_AB,,,90,90,8639,370,MixedUrban_Centroid Connector,1,0.54,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.814895,33.332440,0.0 -111.806895,33.328275,0.0</coordinates></LineString>","<LineString><coordinates>-111.814892,33.332445,0.0 -111.806892,33.328280,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4179
,4179,4179_BA,,,8639,370,90,90,MixedUrban_Centroid Connector,1,0.54,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.806889,33.328285,0.0 -111.814889,33.332450,0.0</coordinates></LineString>","<LineString><coordinates>-111.806892,33.328280,0.0 -111.814892,33.332445,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4179
,12372,12372_AB,,,8588,352,8639,370,MixedUrban_Major Arterial,1,0.49,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.806945,33.335365,0.0 -111.806898,33.328280,0.0</coordinates></LineString>","<LineString><coordinates>-111.806939,33.335365,0.0 -111.806892,33.328280,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12372
,12372,12372_BA,,,8639,370,8588,352,MixedUrban_Major Arterial,1,0.49,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.806886,33.328280,0.0 -111.806933,33.335365,0.0</coordinates></LineString>","<LineString><coordinates>-111.806892,33.328280,0.0 -111.806939,33.335365,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12372
,4242,4242_AB,,,110,110,8623,363,Suburban_Centroid Connector,1,0.46,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.694937,33.332310,0.0 -111.687039,33.331274,0.0</coordinates></LineString>","<LineString><coordinates>-111.694936,33.332316,0.0 -111.687038,33.331280,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4242
,4242,4242_BA,,,8623,363,110,110,Suburban_Centroid Connector,1,0.46,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.687037,33.331286,0.0 -111.694935,33.332322,0.0</coordinates></LineString>","<LineString><coordinates>-111.687038,33.331280,0.0 -111.694936,33.332316,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4242
,12345,12345_AB,,,8571,338,8572,339,Suburban_Major Arterial,1,0.49,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.687130,33.336126,0.0 -111.695686,33.336111,0.0</coordinates></LineString>","<LineString><coordinates>-111.687130,33.336120,0.0 -111.695686,33.336105,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12345
,12345,12345_BA,,,8572,339,8571,338,Suburban_Major Arterial,1,0.49,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.695686,33.336099,0.0 -111.687130,33.336114,0.0</coordinates></LineString>","<LineString><coordinates>-111.695686,33.336105,0.0 -111.687130,33.336120,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12345
,15465,15465_AB,,,11464,867,11467,868,Suburban_Freeway,1,0.69,3,71,2062,41,220,12,,0,"<LineString><coordinates>-111.689333,33.328832,0.0 -111.701275,33.328458,0.0</coordinates></LineString>","<LineString><coordinates>-111.689333,33.328832,0.0 -111.701275,33.328458,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,4241,4241_AB,,,110,110,8572,339,Suburban_Centroid Connector,1,0.26,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.694930,33.332317,0.0 -111.695680,33.336106,0.0</coordinates></LineString>","<LineString><coordinates>-111.694936,33.332316,0.0 -111.695686,33.336105,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4241
,4241,4241_BA,,,8572,339,110,110,Suburban_Centroid Connector,1,0.26,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.695692,33.336104,0.0 -111.694942,33.332315,0.0</coordinates></LineString>","<LineString><coordinates>-111.695686,33.336105,0.0 -111.694936,33.332316,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4241
,4243,4243_AB,,,110,110,8625,364,Suburban_Centroid Connector,1,0.57,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.694938,33.332322,0.0 -111.704197,33.329640,0.0</coordinates></LineString>","<LineString><coordinates>-111.694936,33.332316,0.0 -111.704195,33.329634,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4243
,4243,4243_BA,,,8625,364,110,110,Suburban_Centroid Connector,1,0.57,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.704193,33.329628,0.0 -111.694934,33.332310,0.0</coordinates></LineString>","<LineString><coordinates>-111.704195,33.329634,0.0 -111.694936,33.332316,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4243
,12347,12347_AB,,,8572,339,8573,340,Suburban_Major Arterial,1,0.49,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.695686,33.336111,0.0 -111.704239,33.336101,0.0</coordinates></LineString>","<LineString><coordinates>-111.695686,33.336105,0.0 -111.704239,33.336095,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12347
,12347,12347_BA,,,8573,340,8572,339,Suburban_Major Arterial,1,0.49,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.704239,33.336089,0.0 -111.695686,33.336099,0.0</coordinates></LineString>","<LineString><coordinates>-111.704239,33.336095,0.0 -111.695686,33.336105,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12347
,12346,12346_AB,,,8571,338,8623,363,Suburban_Major Arterial,1,0.33,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.687136,33.336120,0.0 -111.687044,33.331280,0.0</coordinates></LineString>","<LineString><coordinates>-111.687130,33.336120,0.0 -111.687038,33.331280,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12346
,12346,12346_BA,,,8623,363,8571,338,Suburban_Major Arterial,1,0.33,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.687032,33.331280,0.0 -111.687124,33.336120,0.0</coordinates></LineString>","<LineString><coordinates>-111.687038,33.331280,0.0 -111.687130,33.336120,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12346
,15463,15463_AB,,,30492,1153,11464,867,Suburban_Freeway,1,0.27,3,71,2062,41,220,12,,0,"<LineString><coordinates>-111.684697,33.328788,0.0 -111.689333,33.328832,0.0</coordinates></LineString>","<LineString><coordinates>-111.684697,33.328788,0.0 -111.689333,33.328832,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,15486,15486_AB,,,11489,882,11724,932,Suburban_Major Arterial,1,0.17,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.686996,33.327555,0.0 -111.687013,33.329985,0.0</coordinates></LineString>","<LineString><coordinates>-111.687002,33.327555,0.0 -111.687019,33.329985,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,15486
,15486,15486_BA,,,11724,932,11489,882,Suburban_Major Arterial,1,0.17,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.687025,33.329985,0.0 -111.687008,33.327555,0.0</coordinates></LineString>","<LineString><coordinates>-111.687019,33.329985,0.0 -111.687002,33.327555,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,15486
,15612,15612_AB,,,11724,932,13210,988,Suburban_Unmetered Ramp,1,0.14,1,44,1378,47,190,12,,0,"<LineString><coordinates>-111.687019,33.329985,0.0 -111.689143,33.329035,0.0</coordinates></LineString>","<LineString><coordinates>-111.687019,33.329985,0.0 -111.689143,33.329035,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,16735,16735_AB,,,13210,988,11464,867,Suburban_Metered Ramp,1,0.02,1,30,1225,48,190,12,,0,"<LineString><coordinates>-111.689143,33.329035,0.0 -111.689333,33.328832,0.0</coordinates></LineString>","<LineString><coordinates>-111.689143,33.329035,0.0 -111.689333,33.328832,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,4239,4239_AB,,,109,109,8625,364,Suburban_Centroid Connector,1,0.49,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.712072,33.332310,0.0 -111.704197,33.329628,0.0</coordinates></LineString>","<LineString><coordinates>-111.712070,33.332316,0.0 -111.704195,33.329634,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4239
,4239,4239_BA,,,8625,364,109,109,Suburban_Centroid Connector,1,0.49,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.704193,33.329640,0.0 -111.712068,33.332322,0.0</coordinates></LineString>","<LineString><coordinates>-111.704195,33.329634,0.0 -111.712070,33.332316,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4239
,12348,12348_AB,,,8573,340,8574,341,Suburban_Major Arterial,1,0.49,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.704239,33.336101,0.0 -111.712795,33.336025,0.0</coordinates></LineString>","<LineString><coordinates>-111.704239,33.336095,0.0 -111.712795,33.336019,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12348
,12348,12348_BA,,,8574,341,8573,340,Suburban_Major Arterial,1,0.49,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.712795,33.336013,0.0 -111.704239,33.336089,0.0</coordinates></LineString>","<LineString><coordinates>-111.712795,33.336019,0.0 -111.704239,33.336095,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12348
,12420,12420_AB,,,8625,364,8667,379,Suburban_Major Arterial,1,0.56,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.704201,33.329634,0.0 -111.704123,33.321561,0.0</coordinates></LineString>","<LineString><coordinates>-111.704195,33.329634,0.0 -111.704117,33.321561,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12420
,12420,12420_BA,,,8667,379,8625,364,Suburban_Major Arterial,1,0.56,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.704111,33.321561,0.0 -111.704189,33.329634,0.0</coordinates></LineString>","<LineString><coordinates>-111.704117,33.321561,0.0 -111.704195,33.329634,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12420
,4238,4238_AB,,,109,109,8574,341,Suburban_Centroid Connector,1,0.26,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.712064,33.332317,0.0 -111.712789,33.336020,0.0</coordinates></LineString>","<LineString><coordinates>-111.712070,33.332316,0.0 -111.712795,33.336019,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4238
,4238,4238_BA,,,8574,341,109,109,Suburban_Centroid Connector,1,0.26,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.712801,33.336018,0.0 -111.712076,33.332315,0.0</coordinates></LineString>","<LineString><coordinates>-111.712795,33.336019,0.0 -111.712070,33.332316,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4238
,4240,4240_AB,,,109,109,8628,365,Suburban_Centroid Connector,1,0.54,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.712071,33.332322,0.0 -111.721310,33.331014,0.0</coordinates></LineString>","<LineString><coordinates>-111.712070,33.332316,0.0 -111.721309,33.331008,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4240
,4240,4240_BA,,,8628,365,109,109,Suburban_Centroid Connector,1,0.54,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.721308,33.331002,0.0 -111.712069,33.332310,0.0</coordinates></LineString>","<LineString><coordinates>-111.721309,33.331008,0.0 -111.712070,33.332316,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4240
,12350,12350_AB,,,8574,341,8575,342,Suburban_Major Arterial,1,0.49,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.712795,33.336025,0.0 -111.721344,33.335948,0.0</coordinates></LineString>","<LineString><coordinates>-111.712795,33.336019,0.0 -111.721344,33.335942,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12350
,12350,12350_BA,,,8575,342,8574,341,Suburban_Major Arterial,1,0.49,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.721344,33.335936,0.0 -111.712795,33.336013,0.0</coordinates></LineString>","<LineString><coordinates>-111.721344,33.335942,0.0 -111.712795,33.336019,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12350
,15468,15468_AB,,,11470,870,11460,865,Suburban_Unmetered Ramp,1,0.15,1,44,1378,47,190,12,,0,"<LineString><coordinates>-111.718866,33.328567,0.0 -111.721201,33.329642,0.0</coordinates></LineString>","<LineString><coordinates>-111.718866,33.328567,0.0 -111.721201,33.329642,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,15461,15461_AB,,,11460,865,30419,1092,Suburban_Metered Ramp,1,0.01,1,30,1225,48,190,12,,0,"<LineString><coordinates>-111.721201,33.329642,0.0 -111.721296,33.329706,0.0</coordinates></LineString>","<LineString><coordinates>-111.721201,33.329642,0.0 -111.721296,33.329706,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,12349,12349_AB,,,8573,340,8625,364,Suburban_Major Arterial,1,0.45,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.704245,33.336095,0.0 -111.704201,33.329634,0.0</coordinates></LineString>","<LineString><coordinates>-111.704239,33.336095,0.0 -111.704195,33.329634,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12349
,12349,12349_BA,,,8625,364,8573,340,Suburban_Major Arterial,1,0.45,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.704189,33.329634,0.0 -111.704233,33.336095,0.0</coordinates></LineString>","<LineString><coordinates>-111.704195,33.329634,0.0 -111.704239,33.336095,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12349
,4226,4226_AB,,,105,105,8628,365,Suburban_Centroid Connector,1,0.46,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.729156,33.332246,0.0 -111.721310,33.331002,0.0</coordinates></LineString>","<LineString><coordinates>-111.729155,33.332252,0.0 -111.721309,33.331008,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4226
,4226,4226_BA,,,8628,365,105,105,Suburban_Centroid Connector,1,0.46,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.721308,33.331014,0.0 -111.729154,33.332258,0.0</coordinates></LineString>","<LineString><coordinates>-111.721309,33.331008,0.0 -111.729155,33.332252,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4226
,12351,12351_AB,,,8575,342,8576,343,Suburban_Major Arterial,1,0.49,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.721344,33.335948,0.0 -111.729864,33.335846,0.0</coordinates></LineString>","<LineString><coordinates>-111.721344,33.335942,0.0 -111.729864,33.335840,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12351
,12351,12351_BA,,,8576,343,8575,342,Suburban_Major Arterial,1,0.49,1,41,889,46,190,12,,0,"<LineString><coordinates>-111.729864,33.335834,0.0 -111.721344,33.335936,0.0</coordinates></LineString>","<LineString><coordinates>-111.729864,33.335840,0.0 -111.721344,33.335942,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12351
,15460,15460_AB,,,11458,864,13215,989,Suburban_Unmetered Ramp,1,0.16,1,44,1378,47,190,12,,0,"<LineString><coordinates>-111.721394,33.329769,0.0 -111.723842,33.328553,0.0</coordinates></LineString>","<LineString><coordinates>-111.721394,33.329769,0.0 -111.723842,33.328553,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,0
,4225,4225_AB,,,105,105,8576,343,Suburban_Centroid Connector,1,0.25,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.729149,33.332253,0.0 -111.729858,33.335841,0.0</coordinates></LineString>","<LineString><coordinates>-111.729155,33.332252,0.0 -111.729864,33.335840,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4225
,4225,4225_BA,,,8576,343,105,105,Suburban_Centroid Connector,1,0.25,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.729870,33.335839,0.0 -111.729161,33.332251,0.0</coordinates></LineString>","<LineString><coordinates>-111.729864,33.335840,0.0 -111.729155,33.332252,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4225
,4227,4227_AB,,,105,105,8630,366,Suburban_Centroid Connector,1,0.6,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.729157,33.332258,0.0 -111.738447,33.328465,0.0</coordinates></LineString>","<LineString><coordinates>-111.729155,33.332252,0.0 -111.738445,33.328459,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4227
,4227,4227_BA,,,8630,366,105,105,Suburban_Centroid Connector,1,0.6,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.738443,33.328453,0.0 -111.729153,33.332246,0.0</coordinates></LineString>","<LineString><coordinates>-111.738445,33.328459,0.0 -111.729155,33.332252,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4227
,12353,12353_AB,,,8576,343,8579,344,Suburban_Major Arterial,1,0.49,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.729864,33.335846,0.0 -111.738400,33.335748,0.0</coordinates></LineString>","<LineString><coordinates>-111.729864,33.335840,0.0 -111.738400,33.335742,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12353
